title,thumbnailUrl,contentUrl,place,castigList,url,startDate,endDate,End_date,artist1,artist2,artist3,artist4,artist5,artist6,artist7,artist8,artist9,artist10,artist11,artist12,artist13,artist14,artist15,artist16,artist17,artist18,artist19,artist20,artist21,artist22,artist23,artist24,artist25,artist26,genre,location
재즈 와인에 빠지다 147th－부산,http://ticketimage.interpark.com/Play/image/large/24/24008192_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008192-01.jpg,공간겟츠(자세히),,https://tickets.interpark.com/goods/24008192,2024.07.12,2024.07.12,2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,부산
"정태춘,박은옥 콘서트 - 전주",http://ticketimage.interpark.com/Play/image/large/24/24008282_p.gif,https://i.namu.wiki/i/GFw2SMaGiqbS3yeTWO08FD5Df8LKk-xB2ckQ0MtDjdoryMCJtsDap9msW17NVgbTM4432kao4DkEGsgwhs_In0zw9vMOldvNbYoc-n1Ng4XgxBVZXNZz33WScPw6zCJY5XAVrdsAFGDx24HN_nu3oQ.webp,전북대학교 삼성문화회관(자세히),,https://tickets.interpark.com/goods/24008282,2024.09.28,2024.09.28,2024-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,충청
정튠 단독 공연 〈THE WORLD OF TUNIVERSE〉,http://ticketimage.interpark.com/Play/image/large/24/24008904_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008904-02.jpg,플렉스라운지(자세히),,https://tickets.interpark.com/goods/24008904,2024.07.21,2024.07.21,2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,서울
조남열퀄텟 with 재즈보컬 김유진－경기,http://ticketimage.interpark.com/Play/image/large/24/24008755_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24008755-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24008755-02.jpg",구리아트홀 유채꽃 소극장(자세히),,https://tickets.interpark.com/goods/24008755,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,대구
지역 아티스트와 함께하는 K-클래식 콘서트 2 〈앙상블 원〉 - 천안,http://ticketimage.interpark.com/Play/image/large/24/24006814_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024051311033657.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024051311033998.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24006814-03.jpg",천안예술의전당 소공연장(자세히),,https://tickets.interpark.com/goods/24006814,2024.07.12,2024.07.12,2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,제주
지혜를 배우는 시간 〈대담한 대담〉 IV,http://ticketimage.interpark.com/Play/image/large/24/24002706_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24002706-01.jpg,아트센터인천 다목적홀(자세히),,https://tickets.interpark.com/goods/24002706,2024.07.18,2024.07.18,2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,전라
지혜를 배우는 시간 〈대담한 대담〉 V,http://ticketimage.interpark.com/Play/image/large/24/24002198_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24002198-01.jpg,아트센터인천 다목적홀(자세히),,https://tickets.interpark.com/goods/24002198,2024.08.15,2024.08.15,2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,대구
진성 30주년 기념 콘서트 〈진성 빅쇼〉 - 고양,http://ticketimage.interpark.com/Play/image/large/24/24006751_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006751-02.jpg,고양아람누리 아람극장(자세히),진성,https://tickets.interpark.com/goods/24006751,2024.07.06,2024.07.06,2024-07-06,진성,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,세종
진성 30주년 기념 콘서트 〈진성 빅쇼〉 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24008711_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008711-01.jpg,벡스코 오디토리움(자세히),진성,https://tickets.interpark.com/goods/24008711,2024.09.21,2024.09.21,2024-09-21,진성,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,대구
커트 로젠윈클 The Next Step Band,http://ticketimage.interpark.com/Play/image/large/24/24008053_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008053-02.jpg,광림아트센터 장천홀(자세히),,https://tickets.interpark.com/goods/24008053,2024.08.02,2024.08.02,2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,제주
코난 그레이 내한공연,http://ticketimage.interpark.com/Play/image/large/24/24006288_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006288-03.jpg,KBS 아레나(자세히),코난 그레이,https://tickets.interpark.com/goods/24006288,2024.09.06,2024.09.07,2024-09-07,코난 그레이,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,충청
크랙샷 콘서트 〈We Are Crackshot vol.3〉,http://ticketimage.interpark.com/Play/image/large/24/24008668_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008668-01.jpg,꿈빛극장(자세히),크랙샷,https://tickets.interpark.com/goods/24008668,2024.07.06,2024.07.06,2024-07-06,크랙샷,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,강원
크리스 제임스 내한공연,http://ticketimage.interpark.com/Play/image/large/24/24005900_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24005900-01.jpg,무신사 개러지(자세히),,https://tickets.interpark.com/goods/24005900,2024.08.24,2024.08.24,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,광주
토리 켈리 내한공연 (TORI KELLY Live in Seoul),http://ticketimage.interpark.com/Play/image/large/24/24007636_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007636-01.jpg,명화 라이브 홀(자세히),,https://tickets.interpark.com/goods/24007636,2024.08.27,2024.08.27,2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경기
프레드 허쉬 솔로 피아노 2024,http://ticketimage.interpark.com/Play/image/large/24/24008893_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008893-02.jpg,마포아트센터 아트홀맥(자세히),프레드 허쉬,https://tickets.interpark.com/goods/24008893,2024.09.07,2024.09.07,2024-09-07,프레드 허쉬,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,춘천
허윤정 〈다시:나기〉,http://ticketimage.interpark.com/Play/image/large/24/24007617_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Detail/2024/5/2024052315310282.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/6/2024062708021633.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007617-02.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007617-01.jpg",국립극장 달오름극장(자세히),,https://tickets.interpark.com/goods/24007617,2024.07.05,2024.07.06,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,충청
a beautiful blur : the world tour,http://ticketimage.interpark.com/Play/image/large/24/24002823_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24002823-04.jpg,일산 킨텍스 제2전시장 9홀(자세히),레이니,https://tickets.interpark.com/goods/24002823,2024.09.29,2024.09.29,2024-09-29,레이니,,,,,,,,,,,,,,,,,,,,,,,,,,내한,강원
ADOBT STAGE：김오키 새턴발라드 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24008997_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008997-02.jpg,KT&G 상상마당 부산 라이브홀(자세히),,https://tickets.interpark.com/goods/24008997,2024.07.21,2024.07.21,2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,대전
ASAC오픈클래스  〈쇼팽의 만년을 찾아서〉 -안산,http://ticketimage.interpark.com/TicketImage/main/common/mobile/noimage_vtc.jpg,https://i.namu.wiki/i/GFw2SMaGiqbS3yeTWO08FD5Df8LKk-xB2ckQ0MtDjdoryMCJtsDap9msW17NVgbTM4432kao4DkEGsgwhs_In0zw9vMOldvNbYoc-n1Ng4XgxBVZXNZz33WScPw6zCJY5XAVrdsAFGDx24HN_nu3oQ.webp,안산문화예술의전당 별무리극장(자세히),,https://tickets.interpark.com/goods/24009158,2024.09.07,2024.09.07,2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,경남
BLACKSTAR Theater Starless 「BLACK SONIC」 In Osaka,http://ticketimage.interpark.com/Play/image/large/24/24007884_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007875-02.jpg,Zepp Osaka Bayside(자세히),,https://tickets.interpark.com/goods/24007884,2024.07.14,2024.07.14,2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경남
CHA EUN-WOO 2024 Just One 10 Minute ［Mystery Elevator］ Encore in Seoul,http://ticketimage.interpark.com/Play/image/large/24/24007152_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007152-03.jpg,SK올림픽 핸드볼경기장(자세히),차은우,https://tickets.interpark.com/goods/24007152,2024.07.06,2024.07.06,2024-07-06,차은우,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,경기
EPEX 2nd FANCON 〈YOUTH DAYS〉,http://ticketimage.interpark.com/Play/image/large/24/24007187_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007187-02.jpg,KBS아레나(자세히),이펙스,https://tickets.interpark.com/goods/24007187,2024.07.27,2024.07.28,2024-07-28,이펙스,,,,,,,,,,,,,,,,,,,,,,,,,,락,경기
HAVE A NICE TRIP 2024,http://ticketimage.interpark.com/Play/image/large/24/24005265_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24005265-09.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24005265-02.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24005265-03.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24005265-04.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24005265-05.jpg",킨텍스 제2전시장(자세히),"트래비스, 권진아, 홍이삭, 설, 알렉 벤자민, 너드커넥션",https://tickets.interpark.com/goods/24005265,2024.07.27,2024.07.28,2024-07-28,트래비스,권진아,홍이삭,설,알렉 벤자민,너드커넥션,,,,,,,,,,,,,,,,,,,,,그 외,대전
ISNL : SF9 INSEONG‘S SATURDAY NIGHT LIVE,http://ticketimage.interpark.com/Play/image/large/24/24007638_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007638-03.jpg,명화라이브홀(자세히),,https://tickets.interpark.com/goods/24007638,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,충청
Legend Rock Star 소찬휘＆박완규 콘서트 - 화성,http://ticketimage.interpark.com/Play/image/large/24/24008556_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008556-01.jpg,화성아트홀(자세히),"박완규, 소찬휘",https://tickets.interpark.com/goods/24008556,2024.08.17,2024.08.17,2024-08-17,박완규,소찬휘,,,,,,,,,,,,,,,,,,,,,,,,,락,전라
LOUD BRIDGE Vol.7,http://ticketimage.interpark.com/Play/image/large/24/24007820_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24007820-02.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007820-01.jpg",홍대 롤링홀(자세히),,https://tickets.interpark.com/goods/24007820,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,충청
MARCIN ACOUSTIC DRAGON TOUR 2024－롤링홀,http://ticketimage.interpark.com/Play/image/large/24/24007074_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007074-03.jpg,롤링홀(자세히),,https://tickets.interpark.com/goods/24007074,2024.08.24,2024.08.24,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,속초
MARCIN ACOUSTIC DRAGON TOUR 2024－무신사 개러지,http://ticketimage.interpark.com/Play/image/large/24/24007075_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007075-02.jpg,무신사 개러지(자세히),,https://tickets.interpark.com/goods/24007075,2024.08.23,2024.08.23,2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,속초
Omoinotake Live in Seoul,http://ticketimage.interpark.com/Play/image/large/24/24006374_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006374-01.jpg,홍대 롤링홀(자세히),,https://tickets.interpark.com/goods/24006374,2024.09.28,2024.09.28,2024-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,광주
ONLY FOR JAZZ－대구,http://ticketimage.interpark.com/Play/image/large/24/24008335_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24008335-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24008335-02.jpg",에이치아츠 콘서트홀(자세히),,https://tickets.interpark.com/goods/24008335,2024.07.19,2024.07.19,2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,부산
PINYO 1st Album ‘Heart donut’ Release tour,http://ticketimage.interpark.com/Play/image/large/24/24005800_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24005800-02.jpg,KT&G 상상마당 라이브홀(자세히),,https://tickets.interpark.com/goods/24005800,2024.07.21,2024.07.21,2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,서울
PITTA 강형호 콘서트: New Normal Life - 부산,http://ticketimage.interpark.com/Play/image/large/24/24006914_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006914-03.jpg,소향씨어터 신한카드홀(자세히),강형호,https://tickets.interpark.com/goods/24006914,2024.07.20,2024.07.21,2024-07-21,강형호,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,세종
PITTA 강형호 콘서트：New Normal Life - 수원,http://ticketimage.interpark.com/Play/image/large/24/24007563_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007563-01.jpg,경기아트센터 대극장(자세히),강형호,https://tickets.interpark.com/goods/24007563,2024.08.10,2024.08.11,2024-08-11,강형호,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경남
Porter Robinson SMILE! :D World Tour in Seoul,http://ticketimage.interpark.com/Play/image/large/24/24006225_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006225-01.jpg,명화 라이브 홀(자세히),포터 로빈슨,https://tickets.interpark.com/goods/24006225,2024.12.12,2024.12.12,2024-12-12,포터 로빈슨,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,강원
ROCK CAFE RETRO 광주 SUMMER 콘서트,http://ticketimage.interpark.com/Play/image/large/24/24007978_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007978-05.jpg,광주 호남대학교 야외 특설무대(자세히),"김원준, 김현정, 현진영, R.ef, 스페이스 에이, 노이즈, 김성수",https://tickets.interpark.com/goods/24007978,2024.07.27,2024.07.27,2024-07-27,김원준,김현정,현진영,R.ef,스페이스 에이,노이즈,김성수,,,,,,,,,,,,,,,,,,,,락,서울
S2O Korea 2024,http://ticketimage.interpark.com/Play/image/large/24/24004426_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24004426-01.jpg,서울랜드(자세히),"트라이토널, 니키 로메로",https://tickets.interpark.com/goods/24004426,2024.07.13,2024.07.14,2024-07-14,트라이토널,니키 로메로,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경남
SOUND WA,http://ticketimage.interpark.com/Play/image/large/24/24008524_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008524-01.jpg,홍대 BENDER(자세히),,https://tickets.interpark.com/goods/24008524,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,인천
Summer Jazzbreak 2024,http://ticketimage.interpark.com/Play/image/large/24/24007566_p.gif,"https://ticketimage.interpark.com/240075662024/06/20/b2d950a6.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007566-06.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007566-03.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24006122-05.jpg",구로아트밸리 예술극장(자세히),"젠틀레인, 카즈미 타테이시, 마오 스즈키, 시노부 사토, 요시다 케이코",https://tickets.interpark.com/goods/24007566,2024.08.31,2024.08.31,2024-08-31,젠틀레인,카즈미 타테이시,마오 스즈키,시노부 사토,요시다 케이코,,,,,,,,,,,,,,,,,,,,,,발라드,강원
THE GREATEST : 불후의명곡 정동하X알리 - 이천,http://ticketimage.interpark.com/Play/image/large/24/24009074_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24009074-01.jpg,이천아트홀 대공연장(자세히),,https://tickets.interpark.com/goods/24009074,2024.08.31,2024.08.31,2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,제주
TOMIOKA AI 〈BLUE SPOT〉,http://ticketimage.interpark.com/Play/image/large/24/24007900_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007900-01.jpg,무신사 개러지(자세히),,https://tickets.interpark.com/goods/24007900,2024.09.21,2024.09.21,2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,강원
VerseDay 2024 (대구),http://ticketimage.interpark.com/Play/image/large/24/24008573_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008573-01.jpg,클럽 헤비(자세히),,https://tickets.interpark.com/goods/24008573,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,전라
2024 BAEKHYUN ASIA TOUR ‘Lonsdaleite［dot］’,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/2024061410531073a673de-921e-4b8f-afc9-b8ca3d675e33.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240617143451bf35c056-dfad-4321-b9a8-deef3dc6bd28.jpg/melon/quality/90/optimize,KSPO DOME (올림픽 체조경기장),백현 (BAEKHYUN),https://ticket.melon.com/performance/index.htm?prodId=210013,2024.07.27,2024.07.28,2024-07-28,백현 (BAEKHYUN),,,,,,,,,,,,,,,,,,,,,,,,,,댄스,강원
IVE THE 1ST WORLD TOUR ‘SHOW WHAT I HAVE’－ENCORE,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240612161509b51887c0-d676-4010-a0c7-f22405ee9c7f.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/2024061812235677bdba0a-0433-438b-8f80-7f89db0fc24a.jpg/melon/quality/90/optimize,KSPO DOME (올림픽 체조경기장),IVE (아이브),https://ticket.melon.com/performance/index.htm?prodId=209989,2024.08.10,2024.08.11,2024-08-11,IVE (아이브),,,,,,,,,,,,,,,,,,,,,,,,,,댄스,인천
2024 박서준 팬미팅 ‘서준시（時）’－서울,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/202406191706504d7d1a9d-0c2f-49e0-a221-a610df9d794a.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/202406271340585dc25d4b-cb1a-44f9-a17f-e89b23dc8633.jpg/melon/quality/90/optimize,올림픽공원?올림픽홀,박서준,https://ticket.melon.com/performance/index.htm?prodId=210011,2024.08.10,2024.08.10,2024-08-10,박서준,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,광주
2024 김연경 팬미팅［ 그 해 여름：연경이었다 ］,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/2024061809155063fb2533-55cd-41cd-b76d-809c7ab60fae.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240618091621bc688862-2a5f-4176-95b8-0199716aaa38.jpg/melon/quality/90/optimize,세종대학교?대양홀,,https://ticket.melon.com/performance/index.htm?prodId=209997,2024.07.27,2024.07.27,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,충청
이준형 EP 선공개 콘서트 〈피할 수 없는〉,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240621163746b0dca7c5-0308-4e16-a593-745f154d0d70.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/2024062116380138ef72da-8a3e-4da8-a2e2-3e014b050fc0.jpg/melon/quality/90/optimize,CJ아지트 광흥창,이준형,https://ticket.melon.com/performance/index.htm?prodId=210035,2024.07.27,2024.07.27,2024-07-27,이준형,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,충청
